"country","who_region","vaccine","vax_week_1","vax_week_2","vax_week_3","vax_week_4","vax_week_5","vax_week_6","vax_week_7","vax_week_8","vax_week_9","vax_week_10","vax_week_11","vax_week_12","vax_week_13","vax_week_14","vax_week_15","vax_week_16","vax_week_17","vax_week_18","vax_week_19","vax_week_20","vax_week_21","vax_week_22","vax_week_23","vax_week_24","vax_week_25","vax_week_26","vax_week_27","vax_week_28","vax_week_29","vax_week_30","vax_week_31","vax_week_32","vax_week_33","vax_week_34","vax_week_35","vax_week_36","vax_week_37","vax_week_38","vax_week_39","vax_week_40","vax_week_41","vax_week_42","vax_week_43","vax_week_44","vax_week_45","vax_week_46","vax_week_47","vax_week_48","vax_week_49","vax_week_50","vax_week_51","vax_week_52","vax_week_53","vax_week_54","vax_week_55","vax_week_56","vax_week_57","vax_week_58","vax_week_59","vax_week_60","vax_week_61","vax_week_62","vax_week_63","vax_week_64","vax_week_65","vax_week_66","vax_week_67","vax_week_68","vax_week_69","vax_week_70","vax_week_71","vax_week_72","vax_week_73","vax_week_74","vax_week_75","vax_week_76","vax_week_77","vax_week_78","vax_week_79","vax_week_80","vax_week_81","vax_week_82","vax_week_83","vax_week_84","vax_week_85","vax_week_86","vax_week_87","vax_week_88","vax_week_89","vax_week_90","vax_week_91","vax_week_92","vax_week_93","vax_week_94","vax_week_95","vax_week_96","vax_week_97","vax_week_98","vax_week_99","vax_week_100","vax_week_101","vax_week_102","vax_week_103","vax_week_104","vax_week_105","vax_week_106","vax_week_107","vax_week_108","vax_week_109","vax_week_110","vax_week_111","vax_week_112","vax_week_113","vax_week_114","vax_week_115","vax_week_116","vax_week_117","vax_week_118","vax_week_119","vax_week_120","vax_week_121","vax_week_122","vax_week_123","vax_week_124","vax_week_125","vax_week_126","vax_week_127","vax_week_128","vax_week_129","vax_week_130","vax_week_131","vax_week_132","vax_week_133","vax_week_134","vax_week_135","vax_week_136","vax_week_137","vax_week_138","vax_week_139","vax_week_140","vax_week_141","vax_week_142","vax_week_143","vax_week_144","vax_week_145","vax_week_146","vax_week_147","vax_week_148","vax_week_149","vax_week_150","vax_week_151","vax_week_152","vax_week_153","vax_week_154","vax_week_155","vax_week_156","vax_week_157","vax_week_158","vax_week_159","vax_week_160","vax_week_161","vax_week_162","vax_week_163","vax_week_164","vax_week_165","vax_week_166","vax_week_167","vax_week_168","vax_week_169","vax_week_170","vax_week_171","vax_week_172","vax_week_173","vax_week_174","vax_week_175","vax_week_176","vax_week_177","vax_week_178","vax_week_179","vax_week_180","vax_week_181","vax_week_182","vax_week_183","vax_week_184","vax_week_185","vax_week_186","vax_week_187","vax_week_188","vax_week_189","vax_week_190","vax_week_191","vax_week_192","vax_week_193","vax_week_194","vax_week_195","vax_week_196","vax_week_197","vax_week_198","vax_week_199","vax_week_200","vax_week_201","vax_week_202","vax_week_203","vax_week_204","vax_week_205","vax_week_206","vax_week_207","vax_week_208","vax_week_209","vax_week_210","vax_week_211","vax_week_212","vax_week_213","vax_week_214","vax_week_215","vax_week_216","vax_week_217","vax_week_218","vax_week_219","vax_week_220","vax_week_221","vax_week_222","vax_week_223","vax_week_224","vax_week_225","vax_week_226","vax_week_227","vax_week_228","vax_week_229","vax_week_230","vax_week_231","vax_week_232","vax_week_233","vax_week_234","vax_week_235","vax_week_236","vax_week_237","vax_week_238","vax_week_239","vax_week_240","vax_week_241","vax_week_242","vax_week_243","vax_week_244","vax_week_245","vax_week_246","vax_week_247","vax_week_248","vax_week_249","vax_week_250","vax_week_251","vax_week_252","vax_week_253","vax_week_254","vax_week_255","vax_week_256","vax_week_257","vax_week_258","vax_week_259","vax_week_260"
"Kenya","AFRO","OPV-BD",64.821806,72.093231,73.57896,74.789554,75.772179,77.163576,77.493738,77.682402,77.721707,77.768873,77.768873,77.816039,77.863205,77.910371,77.910371,77.910371,77.910371,77.910371,77.910371,77.910371,77.910371,77.957537,77.957537,77.957537,77.957537,78.004703,78.051869,78.051869,78.051869,78.051869,78.099035,78.146201,78.146201,78.146201,78.193367,78.193367,78.193367,78.193367,78.193367,78.240533,78.240533,78.240533,78.240533,78.287699,78.287699,78.287699,78.287699,78.327004,78.327004,78.327004,78.327004,78.327004,78.468502,78.562834,78.562834,78.562834,78.562834,78.562834,78.562834,78.562834,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61,78.61
"Kenya","AFRO","OPV-D1",1.124308,1.704596,2.293951,2.919574,5.703143,56.160998,74.403802,78.583689,80.96831,83.842549,85.32047,86.172768,86.988798,87.478416,88.194709,88.602724,88.784064,89.101409,89.146744,89.273682,89.364352,89.364352,89.409687,89.409687,89.409687,89.500357,89.500357,89.591027,89.591027,89.591027,89.591027,89.681697,89.727032,89.727032,89.727032,89.817702,89.863037,89.953707,89.953707,89.999042,89.999042,89.999042,89.999042,89.999042,89.999042,89.999042,90.044377,90.089712,90.135047,90.135047,90.171315,90.171315,90.21665,90.30732,90.30732,90.30732,90.39799,90.443325,90.48866,90.48866,90.533995,90.533995,90.533995,90.533995,90.533995,90.533995,90.57933,90.57933,90.57933,90.57933,90.57933,90.57933,90.57933,90.57933,90.57933,90.57933,90.57933,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.624665,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.67
"Kenya","AFRO","OPV-D2",0.043485,0.043485,0.043485,0.130455,0.443547,1.269762,1.713309,2.287311,4.131075,34.170513,61.757397,68.915028,72.654738,75.637809,78.01209,79.681914,80.734251,81.612648,82.230135,82.925895,83.630352,83.943444,84.204354,84.508749,84.595719,84.639204,84.682689,84.726174,84.908811,84.908811,85.039266,85.126236,85.126236,85.169721,85.169721,85.213206,85.300176,85.343661,85.430631,85.474116,85.561086,85.604571,85.700238,85.700238,85.743723,85.743723,85.743723,85.743723,85.743723,85.743723,85.743723,85.743723,85.830693,85.917663,85.917663,85.917663,86.004633,86.178573,86.222058,86.222058,86.265543,86.395998,86.439483,86.526453,86.578635,86.62212,86.62212,86.62212,86.665605,86.665605,86.665605,86.70909,86.70909,86.70909,86.70909,86.70909,86.70909,86.70909,86.70909,86.70909,86.752575,86.79606,86.79606,86.79606,86.79606,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.839545,86.88303,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97
"Kenya","AFRO","OPV-D3",0,0,0,0.03349,0.073678,0.107168,0.107168,0.140658,0.247826,0.6698,1.024794,1.198942,2.156756,16.363214,39.056038,48.52701,52.874012,55.137936,57.36837,58.815138,60.194926,60.831236,61.641694,62.244514,62.699978,63.269308,63.584114,63.83194,64.046276,64.153444,64.220424,64.294102,64.361082,64.508438,64.649096,64.789754,64.896922,64.896922,64.930412,65.10456,65.211728,65.318896,65.392574,65.493044,65.566722,65.67389,65.74087,65.74087,65.74087,65.781058,65.848038,65.881528,65.881528,65.881528,65.921716,65.921716,65.955206,65.955206,66.095864,66.129354,66.203032,66.270012,66.3102,66.34369,66.37718,66.417368,66.558026,66.665194,66.665194,66.698684,66.698684,66.698684,66.765664,66.765664,66.765664,66.805852,66.805852,66.805852,66.805852,66.805852,66.805852,66.805852,66.805852,66.805852,66.839342,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.872832,66.906322,66.906322,66.94651,66.94651,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98,66.98
"Kenya","AFRO","IPV-D1",0.051252,0.093962,0.093962,0.145214,0.196466,0.68336,0.734612,0.837116,0.879826,1.32401,1.716942,2.00737,3.382632,21.542924,51.12387,62.903288,68.344542,71.24028,73.54662,75.118348,76.732786,77.47594,78.552232,79.338096,79.970204,80.46564,80.909824,81.251504,81.644436,81.78965,81.883612,82.080078,82.182582,82.4303,82.626766,82.77198,82.917194,82.917194,83.019698,83.164912,83.216164,83.310126,83.41263,83.506592,83.600554,83.651806,83.703058,83.703058,83.703058,83.703058,83.75431,83.79702,83.79702,83.899524,83.950776,83.950776,83.993486,84.044738,84.189952,84.189952,84.292456,84.386418,84.43767,84.488922,84.540174,84.582884,84.634136,84.830602,84.830602,84.933106,84.933106,84.933106,84.933106,84.933106,84.933106,84.975816,85.027068,85.027068,85.027068,85.07832,85.07832,85.07832,85.07832,85.07832,85.07832,85.129572,85.172282,85.172282,85.172282,85.172282,85.172282,85.172282,85.172282,85.172282,85.172282,85.172282,85.172282,85.172282,85.172282,85.172282,85.172282,85.172282,85.172282,85.172282,85.172282,85.223534,85.223534,85.223534,85.223534,85.223534,85.223534,85.223534,85.223534,85.223534,85.223534,85.223534,85.223534,85.223534,85.223534,85.274786,85.274786,85.326038,85.326038,85.368748,85.368748,85.368748,85.368748,85.368748,85.368748,85.368748,85.368748,85.368748,85.368748,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42,85.42
"Kenya","AFRO","MCV-D1",0.155502,0.155502,0.155502,0.25917,0.25917,0.362838,0.362838,0.362838,0.466506,0.466506,0.578813,0.630647,0.630647,0.734315,0.734315,0.941651,0.941651,0.993485,0.993485,0.993485,1.045319,1.097153,1.304489,1.356323,1.356323,1.883302,1.98697,2.142472,2.24614,2.349808,2.513949,2.617617,2.773119,2.980455,3.818438,5.382097,7.533208,10.617331,24.526121,40.897026,52.767012,61.915713,66.883138,70.23507,72.74038,74.416346,76.19598,77.500469,78.804958,79.487439,80.014418,80.16992,80.636426,81.059737,81.422575,81.940915,82.001388,82.364226,82.571562,82.778898,82.9344,83.098541,83.254043,83.409545,83.513213,83.616881,83.772383,83.772383,83.824217,83.824217,83.876051,84.040192,84.092026,84.14386,84.14386,84.195694,84.247528,84.40303,84.610366,84.714034,84.817702,84.981843,84.981843,85.033677,85.241013,85.292847,85.292847,85.344681,85.344681,85.344681,85.500183,85.655685,85.811187,85.923494,85.923494,85.975328,86.027162,86.078996,86.078996,86.078996,86.078996,86.13083,86.13083,86.13083,86.13083,86.182664,86.182664,86.234498,86.234498,86.286332,86.286332,86.286332,86.286332,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39,86.39
"Kenya","AFRO","MCV-D2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619,0.1238,0.1238,0.1238,0.1238,0.17951,0.17951,0.17951,0.24141,0.24141,0.24141,0.36521,0.42711,0.42711,0.48901,0.48901,0.73042,0.84803,1.21324,1.70225,2.18507,2.24697,2.48838,2.61218,2.67408,2.73598,2.73598,2.79169,2.79169,2.91549,2.97739,3.1569,3.2188,3.2807,3.3426,3.3426,3.3426,3.4045,3.52211,3.52211,3.58401,3.58401,3.58401,3.58401,3.58401,3.64591,3.76352,3.94922,4.01112,4.12873,4.12873,4.31443,4.37633,5.40387,6.19619,7.10612,9.11168,15.85259,27.70025,34.74447,39.42411,42.70481,45.6203,47.32255,49.0248,50.41755,51.51318,52.66452,53.51874,54.36677,55.03529,55.3386,55.88332,56.43423,56.73754,57.10275,57.58557,57.82698,58.19219,58.25409,58.43979,58.86071,59.04641,59.34972,59.41162,59.65303,59.83254,59.83254,59.95634,60.01824,60.08014,60.13585,60.25965,60.32155,60.32155,60.38345,60.38345,60.43916,60.50106,60.56296,60.62486,60.68676,60.74866,60.80437,60.86627,60.92817,60.92817,60.99007,61.05197,61.10768,61.29338,61.47289,61.53479,61.59669,61.59669,61.59669,61.65859,61.65859,61.65859,61.72049,61.7762,61.8381,61.8381,61.8381,61.8381,61.8381,61.8381,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9,61.9
"Kenya","AFRO","HepB-BD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kenya","AFRO","HepB-D1",0.729222,1.187323,1.598679,2.281156,5.282185,58.085337,78.092197,82.785395,85.197437,87.562734,88.890292,89.666259,90.348736,90.713347,91.124703,91.489314,91.573455,91.891321,91.984811,92.078301,92.171791,92.218536,92.218536,92.218536,92.218536,92.255932,92.255932,92.349422,92.349422,92.349422,92.349422,92.442912,92.489657,92.489657,92.489657,92.583147,92.620543,92.667288,92.667288,92.667288,92.667288,92.667288,92.667288,92.667288,92.714033,92.714033,92.807523,92.854268,92.901013,92.901013,92.947758,92.947758,92.985154,93.218879,93.218879,93.218879,93.265624,93.312369,93.349765,93.349765,93.39651,93.39651,93.39651,93.39651,93.39651,93.39651,93.443255,93.443255,93.443255,93.443255,93.443255,93.443255,93.443255,93.443255,93.443255,93.443255,93.443255,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49,93.49
"Kenya","AFRO","HepB-D2",0.044445,0.044445,0.044445,0.133335,0.44445,1.013346,1.368906,2.035581,3.884493,35.742669,64.631919,72.587574,76.694292,79.298769,81.467685,82.881036,83.592156,84.205497,84.649947,85.307733,85.796628,86.107743,86.285523,86.552193,86.765529,86.943309,87.032199,87.076644,87.121089,87.165534,87.298869,87.343314,87.343314,87.387759,87.387759,87.432204,87.521094,87.565539,87.654429,87.698874,87.787764,87.832209,87.832209,87.876654,87.876654,87.876654,87.876654,87.876654,87.876654,87.876654,87.876654,87.876654,87.921099,87.965544,87.965544,87.965544,88.098879,88.312215,88.35666,88.35666,88.401105,88.53444,88.62333,88.62333,88.667775,88.667775,88.667775,88.667775,88.71222,88.71222,88.71222,88.756665,88.756665,88.756665,88.756665,88.756665,88.756665,88.756665,88.756665,88.756665,88.756665,88.80111,88.80111,88.80111,88.80111,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.845555,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89
