"country","vaccine","vax_week_1","vax_week_2","vax_week_3","vax_week_4","vax_week_5","vax_week_6","vax_week_7","vax_week_8","vax_week_9","vax_week_10","vax_week_11","vax_week_12","vax_week_13","vax_week_14","vax_week_15","vax_week_16","vax_week_17","vax_week_18","vax_week_19","vax_week_20","vax_week_21","vax_week_22","vax_week_23","vax_week_24","vax_week_25","vax_week_26","vax_week_27","vax_week_28","vax_week_29","vax_week_30","vax_week_31","vax_week_32","vax_week_33","vax_week_34","vax_week_35","vax_week_36","vax_week_37","vax_week_38","vax_week_39","vax_week_40","vax_week_41","vax_week_42","vax_week_43","vax_week_44","vax_week_45","vax_week_46","vax_week_47","vax_week_48","vax_week_49","vax_week_50","vax_week_51","vax_week_52","vax_week_53","vax_week_54","vax_week_55","vax_week_56","vax_week_57","vax_week_58","vax_week_59","vax_week_60","vax_week_61","vax_week_62","vax_week_63","vax_week_64","vax_week_65","vax_week_66","vax_week_67","vax_week_68","vax_week_69","vax_week_70","vax_week_71","vax_week_72","vax_week_73","vax_week_74","vax_week_75","vax_week_76","vax_week_77","vax_week_78","vax_week_79","vax_week_80","vax_week_81","vax_week_82","vax_week_83","vax_week_84","vax_week_85","vax_week_86","vax_week_87","vax_week_88","vax_week_89","vax_week_90","vax_week_91","vax_week_92","vax_week_93","vax_week_94","vax_week_95","vax_week_96","vax_week_97","vax_week_98","vax_week_99","vax_week_100","vax_week_101","vax_week_102","vax_week_103","vax_week_104","vax_week_105","vax_week_106","vax_week_107","vax_week_108","vax_week_109","vax_week_110","vax_week_111","vax_week_112","vax_week_113","vax_week_114","vax_week_115","vax_week_116","vax_week_117","vax_week_118","vax_week_119","vax_week_120","vax_week_121","vax_week_122","vax_week_123","vax_week_124","vax_week_125","vax_week_126","vax_week_127","vax_week_128","vax_week_129","vax_week_130","vax_week_131","vax_week_132","vax_week_133","vax_week_134","vax_week_135","vax_week_136","vax_week_137","vax_week_138","vax_week_139","vax_week_140","vax_week_141","vax_week_142","vax_week_143","vax_week_144","vax_week_145","vax_week_146","vax_week_147","vax_week_148","vax_week_149","vax_week_150","vax_week_151","vax_week_152","vax_week_153","vax_week_154","vax_week_155","vax_week_156","vax_week_157","vax_week_158","vax_week_159","vax_week_160","vax_week_161","vax_week_162","vax_week_163","vax_week_164","vax_week_165","vax_week_166","vax_week_167","vax_week_168","vax_week_169","vax_week_170","vax_week_171","vax_week_172","vax_week_173","vax_week_174","vax_week_175","vax_week_176","vax_week_177","vax_week_178","vax_week_179","vax_week_180","vax_week_181","vax_week_182","vax_week_183","vax_week_184","vax_week_185","vax_week_186","vax_week_187","vax_week_188","vax_week_189","vax_week_190","vax_week_191","vax_week_192","vax_week_193","vax_week_194","vax_week_195","vax_week_196","vax_week_197","vax_week_198","vax_week_199","vax_week_200","vax_week_201","vax_week_202","vax_week_203","vax_week_204","vax_week_205","vax_week_206","vax_week_207","vax_week_208","vax_week_209","vax_week_210","vax_week_211","vax_week_212","vax_week_213","vax_week_214","vax_week_215","vax_week_216","vax_week_217","vax_week_218","vax_week_219","vax_week_220","vax_week_221","vax_week_222","vax_week_223","vax_week_224","vax_week_225","vax_week_226","vax_week_227","vax_week_228","vax_week_229","vax_week_230","vax_week_231","vax_week_232","vax_week_233","vax_week_234","vax_week_235","vax_week_236","vax_week_237","vax_week_238","vax_week_239","vax_week_240","vax_week_241","vax_week_242","vax_week_243","vax_week_244","vax_week_245","vax_week_246","vax_week_247","vax_week_248","vax_week_249","vax_week_250","vax_week_251","vax_week_252","vax_week_253","vax_week_254","vax_week_255","vax_week_256","vax_week_257","vax_week_258","vax_week_259","vax_week_260"
"Nigeria","HepB-D3",0,0,0,0,0.01497,0.03493,0.0499,0.17964,0.36427,0.72355,1.3972,2.97903,6.22253,11.00794,15.8183,21.62666,26.43203,30.04978,31.99588,33.73739,35.49886,37.03079,38.04875,38.74236,39.48088,40.3691,41.16251,41.75133,42.1655,42.57468,42.95392,43.38306,43.72737,44.02677,44.45092,44.76529,45.0597,45.29423,45.50381,45.75331,45.96788,46.16249,46.31219,46.41199,46.57666,46.79123,47.05071,47.15051,47.26528,47.44991,47.61458,47.77925,47.87406,47.97386,48.03873,48.1535,48.3032,48.41797,48.5028,48.53274,48.66747,48.79721,48.89701,48.99681,49.04172,49.06168,49.17645,49.22635,49.25629,49.29122,49.32615,49.37106,49.37106,49.40599,49.42096,49.47086,49.47086,49.50579,49.50579,49.50579,49.53573,49.57066,49.63553,49.65549,49.65549,49.67046,49.67046,49.68543,49.7004,49.7004,49.7004,49.73533,49.73533,49.73533,49.73533,49.73533,49.73533,49.73533,49.7503,49.7503,49.7503,49.7503,49.7503,49.7503,49.7503,49.78523,49.8002,49.82016,49.82016,49.82016,49.83513,49.83513,49.83513,49.83513,49.83513,49.83513,49.83513,49.8501,49.8501,49.8501,49.8501,49.8501,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.88503,49.88503,49.88503,49.88503,49.88503,49.88503,49.88503,49.88503,49.88503,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
"Nigeria","Hib-D1",0.576,1.0816,2.2528,5.3824,12.1024,20.4096,29.7536,38.8224,44.0768,47.072,48.9536,51.3408,52.96,53.9264,54.688,55.3216,55.9168,56.4608,56.9216,57.3312,57.7792,58.1184,58.5472,58.8224,59.1424,59.4752,59.904,59.9936,60.256,60.4416,60.704,60.7808,60.8896,61.056,61.2608,61.4144,61.5232,61.7088,61.8048,61.9904,62.08,62.1376,62.2336,62.3232,62.3808,62.4704,62.624,62.6752,62.7712,62.7712,62.848,62.8992,62.976,62.976,62.976,63.0336,63.1232,63.2192,63.2576,63.2768,63.3472,63.3664,63.4624,63.4816,63.4944,63.5328,63.5328,63.5712,63.5904,63.6096,63.648,63.6672,63.6864,63.7376,63.7568,63.776,63.776,63.8144,63.8336,63.8336,63.8336,63.8528,63.8528,63.8528,63.8528,63.8528,63.8528,63.8528,63.8528,63.8528,63.872,63.872,63.872,63.872,63.872,63.8912,63.904,63.904,63.9232,63.9424,63.9424,63.9424,63.9424,63.9424,63.9424,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,63.9616,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
"Nigeria","Hib-D2",0,0,0.017046,0.102276,0.210234,0.590928,1.397772,3.43761,8.55141,14.608422,21.324546,29.370258,34.256778,37.853484,40.31379,42.404766,44.427558,45.688962,46.42194,47.04696,47.779938,48.72315,49.456128,49.819776,50.206152,50.48457,50.836854,51.098226,51.376644,51.740292,52.211898,52.47327,52.649412,52.893738,53.138064,53.280114,53.450574,53.643762,53.711946,53.905134,53.973318,54.217644,54.342648,54.444924,54.621066,54.655158,54.763116,54.865392,54.990396,55.126764,55.234722,55.354044,55.45632,55.51314,55.632462,55.700646,55.82565,55.859742,55.893834,55.944972,55.984746,56.035884,56.121114,56.155206,56.212026,56.263164,56.263164,56.331348,56.36544,56.382486,56.399532,56.416578,56.433624,56.456352,56.473398,56.50749,56.558628,56.59272,56.609766,56.626812,56.643858,56.643858,56.67795,56.67795,56.67795,56.67795,56.67795,56.67795,56.67795,56.67795,56.700678,56.700678,56.700678,56.700678,56.700678,56.700678,56.717724,56.717724,56.73477,56.73477,56.73477,56.73477,56.73477,56.751816,56.768862,56.768862,56.768862,56.768862,56.768862,56.785908,56.785908,56.785908,56.785908,56.785908,56.785908,56.785908,56.785908,56.802954,56.802954,56.802954,56.802954,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82,56.82
"Nigeria","Hib-D3",0,0,0,0,0.01497,0.03493,0.0499,0.17964,0.36427,0.72355,1.3972,2.97903,6.22253,11.00794,15.8183,21.62666,26.43203,30.04978,31.99588,33.73739,35.49886,37.03079,38.04875,38.74236,39.48088,40.3691,41.16251,41.75133,42.1655,42.57468,42.95392,43.38306,43.72737,44.02677,44.45092,44.76529,45.0597,45.29423,45.50381,45.75331,45.96788,46.16249,46.31219,46.41199,46.57666,46.79123,47.05071,47.15051,47.26528,47.44991,47.61458,47.77925,47.87406,47.97386,48.03873,48.1535,48.3032,48.41797,48.5028,48.53274,48.66747,48.79721,48.89701,48.99681,49.04172,49.06168,49.17645,49.22635,49.25629,49.29122,49.32615,49.37106,49.37106,49.40599,49.42096,49.47086,49.47086,49.50579,49.50579,49.50579,49.53573,49.57066,49.63553,49.65549,49.65549,49.67046,49.67046,49.68543,49.7004,49.7004,49.7004,49.73533,49.73533,49.73533,49.73533,49.73533,49.73533,49.73533,49.7503,49.7503,49.7503,49.7503,49.7503,49.7503,49.7503,49.78523,49.8002,49.82016,49.82016,49.82016,49.83513,49.83513,49.83513,49.83513,49.83513,49.83513,49.83513,49.8501,49.8501,49.8501,49.8501,49.8501,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.86507,49.88503,49.88503,49.88503,49.88503,49.88503,49.88503,49.88503,49.88503,49.88503,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
"Nigeria","PCV-D1",0.573024,1.020699,2.113026,4.65582,10.56513,17.66824,25.857708,33.462214,38.279197,40.965247,42.582846,44.46905,46.08068,47.143162,47.847504,48.677195,49.42332,50.19929,50.790221,51.27371,51.828827,52.216812,52.700301,52.998751,53.500147,53.852318,54.329838,54.610381,54.79542,55.016273,55.33263,55.446041,55.63108,55.798212,56.036972,56.186197,56.46674,56.741314,56.962167,57.224803,57.391935,57.576974,57.726199,57.815734,57.875424,58.000773,58.149998,58.167905,58.281316,58.31713,58.412634,58.561859,58.651394,58.651394,58.687208,58.728991,58.800619,58.872247,58.91403,58.931937,59.021472,59.039379,59.116976,59.134883,59.15279,59.188604,59.188604,59.224418,59.224418,59.242325,59.284108,59.319922,59.337829,59.39155,59.433333,59.45124,59.45124,59.487054,59.504961,59.504961,59.504961,59.522868,59.522868,59.522868,59.522868,59.522868,59.522868,59.522868,59.522868,59.522868,59.540775,59.540775,59.540775,59.540775,59.540775,59.558682,59.576589,59.576589,59.576589,59.594496,59.594496,59.594496,59.594496,59.594496,59.594496,59.594496,59.594496,59.594496,59.594496,59.594496,59.594496,59.594496,59.594496,59.594496,59.594496,59.618372,59.636279,59.636279,59.636279,59.654186,59.654186,59.654186,59.654186,59.654186,59.654186,59.654186,59.654186,59.654186,59.654186,59.654186,59.654186,59.654186,59.654186,59.654186,59.654186,59.654186,59.654186,59.654186,59.654186,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69,59.69
"Nigeria","PCV-D2",0,0,0.015813,0.10542,0.173943,0.458577,1.175433,2.877966,7.163289,12.060048,17.884503,24.452169,28.837641,32.295417,34.31421,36.491133,38.441403,39.738069,40.671036,41.387892,42.268149,43.211658,43.844178,44.302755,44.708622,44.966901,45.335871,45.689028,46.163418,46.532388,47.091114,47.496981,47.655111,47.934474,48.271818,48.408864,48.603891,48.793647,48.920151,49.162617,49.289121,49.552671,49.658091,49.921641,50.201004,50.359134,50.480367,50.54889,50.70702,50.86515,50.991654,51.149784,51.255204,51.307914,51.429147,51.534567,51.6558,51.676884,51.70851,51.782304,51.829743,51.91935,51.987873,52.02477,52.07748,52.114377,52.13019,52.198713,52.23561,52.272507,52.28832,52.304133,52.325217,52.34103,52.377927,52.409553,52.44645,52.483347,52.49916,52.514973,52.55187,52.55187,52.588767,52.588767,52.588767,52.588767,52.588767,52.588767,52.588767,52.588767,52.588767,52.588767,52.588767,52.588767,52.588767,52.588767,52.60458,52.60458,52.620393,52.620393,52.620393,52.620393,52.620393,52.641477,52.65729,52.65729,52.65729,52.65729,52.65729,52.673103,52.673103,52.673103,52.673103,52.673103,52.673103,52.673103,52.673103,52.694187,52.694187,52.694187,52.694187,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71,52.71
"Nigeria","PCV-D3",0,0,0,0.01864,0.03262,0.05126,0.06524,0.1165,0.13048,0.31688,0.77822,1.82206,4.69262,8.854,13.14586,18.3837,22.77808,25.96086,27.83418,29.40926,31.10084,32.59204,33.60326,34.26498,35.1131,35.94258,36.73478,37.36388,37.88114,38.37976,38.82712,39.15798,39.48884,39.8197,40.38356,40.77966,41.1478,41.51128,41.80952,42.02388,42.27552,42.53648,42.65298,42.82074,43.02112,43.2681,43.51508,43.63158,43.76672,43.94846,44.11156,44.33058,44.4098,44.51232,44.61018,44.72668,44.85716,44.92706,45.00628,45.05754,45.17404,45.29054,45.3884,45.49092,45.55616,45.60742,45.71926,45.75654,45.78916,45.86838,45.90566,45.95226,45.95226,45.98488,46.00352,46.06876,46.06876,46.12002,46.12002,46.12002,46.15264,46.18526,46.2505,46.28312,46.28312,46.3204,46.3204,46.33438,46.35302,46.35302,46.35302,46.38564,46.38564,46.38564,46.39962,46.39962,46.41826,46.41826,46.43224,46.43224,46.43224,46.45088,46.45088,46.45088,46.45088,46.4835,46.50214,46.51612,46.51612,46.51612,46.53476,46.53476,46.53476,46.53476,46.53476,46.53476,46.53476,46.53476,46.53476,46.53476,46.53476,46.53476,46.56738,46.56738,46.56738,46.56738,46.56738,46.56738,46.56738,46.56738,46.56738,46.56738,46.56738,46.56738,46.56738,46.56738,46.58136,46.58136,46.58136,46.58136,46.58136,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6,46.6
"Nigeria","RV-D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nigeria","RV-D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nigeria","RV-D3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pakistan","BCG",33.33141,47.85729,57.28083,63.82911,68.43285,71.37459,73.02828,74.57394,76.12791,77.05863,77.59878,78.17217,78.67908,79.1112,79.14444,79.3605,79.82586,80.08347,80.36601,80.36601,80.4408,80.50728,80.61531,80.79813,80.98095,81.04743,81.15546,81.23025,81.23025,81.30504,81.30504,81.41307,81.44631,81.5211,81.55434,81.58758,81.69561,81.69561,81.69561,81.7704,81.91167,81.95322,82.0197,82.09449,82.12773,82.16097,82.16097,82.16097,82.16097,82.16097,82.31055,82.37703,82.41858,82.55985,82.59309,82.63464,82.66788,82.70112,82.70112,82.74267,82.77591,82.77591,82.80915,82.80915,82.80915,82.80915,82.8507,82.8507,82.8507,82.88394,82.88394,82.91718,82.91718,82.95873,82.99197,82.99197,82.99197,82.99197,82.99197,82.99197,82.99197,82.99197,82.99197,82.99197,82.99197,82.99197,82.99197,82.99197,83.02521,83.02521,83.02521,83.02521,83.02521,83.02521,83.06676,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1
